CAT_PERIODO,CODIGO_UNICO,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,RANGO_EDAD,AÑO_ING_PRI_AÑO,SEM_ING_PRI_AÑO,AÑO_ING_CARR,SEM_ING_CARR,NOMB_TITULO_OBTENIDO,NOMB_GRADO_OBTENIDO,FECHA_OBTENCION_TITULO,TIPO_INST_1,TIPO_INST_2,TIPO_INST_3,COD_INST,NOMB_INST,COD_SEDE,NOMB_SEDE,COD_CARRERA,NOMB_CARRERA,NIVEL_GLOBAL,NIVEL_CARRERA_1,NIVEL_CARRERA_2,DUR_ESTUDIO_CARR,DUR_PROCESO_TIT,DUR_TOTAL_CARR,REGION_SEDE,PROVINCIA_SEDE,COMUNA_SEDE,JORNADA,MODALIDAD,VERSION,TIPO_PLAN_CARR,AREA_CINEUNESCO,OECD_AREA,OECD_SUBAREA,AREA_CARRERA_GENERICA_N
TIT_2019,I89S1C234J5V1,22307081,1,198612,32,30 A 34 AÑOS,2016,2,2016,2, ,MAGISTER EN INGENIERIA INFORMATICA,20190329,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,234,magister en ingenieria informatica,POSTGRADO,MAGISTER,MAGISTER,6,0,6,VALPARAÍSO,VALPARAISO,VALPARAISO,OTRO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,MAGISTER EN TECNOLOGÍA
TIT_2019,I89S1C234J5V1,24328076,1,198904,30,30 A 34 AÑOS,2017,2,2017,2, ,MAGISTER EN INGENIERIA INFORMATICA,20190603,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,234,magister en ingenieria informatica,POSTGRADO,MAGISTER,MAGISTER,6,0,6,VALPARAÍSO,VALPARAISO,VALPARAISO,OTRO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,MAGISTER EN TECNOLOGÍA
TIT_2019,I89S1C286J2V1,1096561,1,197302,46,40 Y MÁS AÑOS,2016,1,2016,1, ,DOCTOR EN INGENIERIA INFORMATICA,20190723,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,286,doctorado en ingenieria informatica,POSTGRADO,DOCTORADO,DOCTORADO,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,DOCTORADO EN TECNOLOGÍA
TIT_2019,I89S1C286J2V1,6854521,1,198406,35,35 A 39 AÑOS,2015,1,2015,1, ,DOCTOR EN INGENIERIA INFORMATICA,20190329,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,286,doctorado en ingenieria informatica,POSTGRADO,DOCTORADO,DOCTORADO,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,DOCTORADO EN TECNOLOGÍA
TIT_2019,I89S1C286J2V1,10176609,1,195403,65,40 Y MÁS AÑOS,2015,2,2015,2, ,DOCTOR EN INGENIERIA INFORMATICA,20190329,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,286,doctorado en ingenieria informatica,POSTGRADO,DOCTORADO,DOCTORADO,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,DOCTORADO EN TECNOLOGÍA
TIT_2019,I89S1C286J2V1,22765808,1,198208,36,35 A 39 AÑOS,2015,1,2015,1, ,DOCTOR EN INGENIERIA INFORMATICA,20190329,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,286,doctorado en ingenieria informatica,POSTGRADO,DOCTORADO,DOCTORADO,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,DOCTORADO EN TECNOLOGÍA
TIT_2019,I89S1C286J2V1,22907339,1,198704,32,30 A 34 AÑOS,2015,2,2015,2, ,DOCTOR EN INGENIERIA INFORMATICA,20190606,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,286,doctorado en ingenieria informatica,POSTGRADO,DOCTORADO,DOCTORADO,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,DOCTORADO EN TECNOLOGÍA
TIT_2019,I89S1C286J2V1,22998068,1,198306,36,35 A 39 AÑOS,2015,1,2015,1, ,DOCTOR EN INGENIERIA INFORMATICA,20191217,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,286,doctorado en ingenieria informatica,POSTGRADO,DOCTORADO,DOCTORADO,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,DOCTORADO EN TECNOLOGÍA
TIT_2019,I89S1C286J2V1,24414797,1,196511,53,40 Y MÁS AÑOS,2015,1,2015,1, ,DOCTOR EN INGENIERIA INFORMATICA,20190422,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,286,doctorado en ingenieria informatica,POSTGRADO,DOCTORADO,DOCTORADO,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,DOCTORADO EN TECNOLOGÍA
TIT_2019,I89S1C33J1V1,803341,1,199008,28,25 A 29 AÑOS,2009,1,2009,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190404,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,1749960,1,199311,25,25 A 29 AÑOS,2012,1,2012,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190708,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,6636181,1,199110,27,25 A 29 AÑOS,2013,1,2013,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190416,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,7085877,1,199102,28,25 A 29 AÑOS,2013,1,2013,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190315,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,14946116,1,199403,25,25 A 29 AÑOS,2012,1,2012,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190425,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,16638292,1,199504,24,20 A 24 AÑOS,2013,1,2013,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190318,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,16980342,1,198806,31,30 A 34 AÑOS,2007,1,2007,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20200108,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,21506625,1,198305,36,35 A 39 AÑOS,2002,1,2002,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190625,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,21873284,1,199410,24,20 A 24 AÑOS,2013,2,2013,2,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190318,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,22071298,1,199201,27,25 A 29 AÑOS,2015,1,2015,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190923,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,22471956,1,199406,25,25 A 29 AÑOS,2013,1,2013,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190318,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,23146631,1,199308,25,25 A 29 AÑOS,2014,1,2014,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190313,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,23724198,1,199404,25,25 A 29 AÑOS,2012,1,2012,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190625,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C33J1V1,23726508,1,199411,24,20 A 24 AÑOS,2013,1,2013,1,INGENIERO CIVIL EN INFORMATICA,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190404,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,33,ingenieria civil en informatica,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,296508,1,199610,22,20 A 24 AÑOS,2015,1,2015,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20190927,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,416496,1,199612,22,20 A 24 AÑOS,2015,1,2015,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20191001,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,1284149,1,199308,25,25 A 29 AÑOS,2015,1,2015,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20190927,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,1523986,1,199208,26,25 A 29 AÑOS,2015,1,2015,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20190315,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,1583985,2,199605,23,20 A 24 AÑOS,2014,1,2014,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20190313,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,1835609,1,199502,24,20 A 24 AÑOS,2014,1,2014,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20190319,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,1929026,2,199406,25,25 A 29 AÑOS,2016,1,2016,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20191001,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,3439026,1,199102,28,25 A 29 AÑOS,2014,1,2014,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20190319,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,4405299,1,198806,31,30 A 34 AÑOS,2007,1,2007,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20190726,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,4766811,1,199405,25,25 A 29 AÑOS,2014,2,2014,2,INGENIERO DE EJECUCION EN INFORMATICA, ,20190315,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,6679869,1,199212,26,25 A 29 AÑOS,2014,1,2014,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20190917,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,7328825,2,198008,38,35 A 39 AÑOS,2000,1,2000,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20200228,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,7786419,1,199604,23,20 A 24 AÑOS,2014,1,2014,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20190313,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I89S1C42J1V1,8673340,1,199509,23,20 A 24 AÑOS,2015,1,2015,1,INGENIERO DE EJECUCION EN INFORMATICA, ,20190927,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,42,ingenieria de ejecucion en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,VALPARAÍSO,VALPARAISO,VALPARAISO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
